ID + pdf_title,ID,post_title,post_name,guid,pdf_id,pdf_title,pdf_url_original,pdf_url,equal?
221950A-buck-short-2017-english,221950,India Financial Diaries,india-financial-diaries,https://bfaglobal.com/?page_id=221950,1,A-buck-short-2017-english,https://bfaglobal.com/wp-content/uploads/2019/02/a-buck-short-2017-english.pdf,https://bfaglobal.com/wp-content/uploads/2019/02/A-Buck-Short-2017-ENGLISH.pdf,TRUE
221969Cgap smallholder-diaries,221969,Mozambique Smallholder Financial Diaries,mozambique-smallholder-financial-diaries,https://bfaglobal.com/?page_id=221969,1,Cgap smallholder-diaries,https://bfaglobal.com/wp-content/uploads/2020/06/cgap_smallholder-diaries.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/CGAP_Smallholder-Diaries.pdf,TRUE
221970Cgap smallholder-diaries,221970,Pakistan Smallholder Financial Diaries,pakistan-smallholder-financial-diaries,https://bfaglobal.com/?page_id=221970,1,Cgap smallholder-diaries,https://bfaglobal.com/wp-content/uploads/2020/06/cgap_smallholder-diaries.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/CGAP_Smallholder-Diaries.pdf,TRUE
221976Fs roundtable 1 agosto 2019,221976,FinnSalud: Trazando la ruta de la salud financiera en México,trazando-la-ruta-de-la-salud-financiera,https://bfaglobal.com/?p=221976,1,Fs roundtable 1 agosto 2019,https://bfaglobal.com/wp-content/uploads/2020/06/fs_roundtable_1_agosto_2019.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/FS_Roundtable_1_Agosto_2019.pdf,TRUE
221983Cgap smallholder-diaries,221983,Tanzania Smallholder Financial Diaries,tanzania-smallholder-financial-diaries,https://bfaglobal.com/?page_id=221983,1,Cgap smallholder-diaries,https://bfaglobal.com/wp-content/uploads/2020/06/cgap_smallholder-diaries.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/CGAP_Smallholder-Diaries.pdf,TRUE
221997Bfa-rwanda-financial-diaries,221997,Rwanda Financial Diaries,rwanda-financial-diaries,https://bfaglobal.com/?page_id=221997,1,Bfa-rwanda-financial-diaries,https://bfaglobal.com/wp-content/uploads/2020/06/bfa-rwanda-financial-diaries.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/BFA-Rwanda-Financial-Diaries.pdf,TRUE
221998The-financial-diaries-investigating-the-financial-lives-of-the-poor-in-south-africa-2005 0,221998,South Africa Financial Diaries,south-africa-financial-diaries,https://bfaglobal.com/?page_id=221998,1,The-financial-diaries-investigating-the-financial-lives-of-the-poor-in-south-africa-2005 0,https://bfaglobal.com/wp-content/uploads/2020/06/the-financial-diaries-investigating-the-financial-lives-of-the-poor-in-south-africa-2005_0.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/the-financial-diaries-investigating-the-financial-lives-of-the-poor-in-south-africa-2005_0.pdf,TRUE
221998South-african-financial-diaries-and-the-mzansi-initiative-five-years-later-jan-2010,221998,South Africa Financial Diaries,south-africa-financial-diaries,https://bfaglobal.com/?page_id=221998,2,South-african-financial-diaries-and-the-mzansi-initiative-five-years-later-jan-2010,https://bfaglobal.com/wp-content/uploads/2020/06/south-african-financial-diaries-and-the-mzansi-initiative-five-years-later-jan-2010.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/south-african-financial-diaries-and-the-mzansi-initiative-five-years-later-jan-2010.pdf,TRUE
221998Tembisa-small-business-financial-diaries,221998,South Africa Financial Diaries,south-africa-financial-diaries,https://bfaglobal.com/?page_id=221998,3,Tembisa-small-business-financial-diaries,https://bfaglobal.com/wp-content/uploads/2020/06/tembisa-small-business-financial-diaries.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/Tembisa-Small-Business-Financial-Diaries.pdf,TRUE
221998Banking-low-income-populations,221998,South Africa Financial Diaries,south-africa-financial-diaries,https://bfaglobal.com/?page_id=221998,4,Banking-low-income-populations,https://bfaglobal.com/wp-content/uploads/2020/06/banking-low-income-populations.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/Banking-low-income-populations.pdf,TRUE
221998Collinsleibbrandtaids217,221998,South Africa Financial Diaries,south-africa-financial-diaries,https://bfaglobal.com/?page_id=221998,5,Collinsleibbrandtaids217,https://bfaglobal.com/wp-content/uploads/2020/06/collinsleibbrandtaids217.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/CollinsLeibbrandtAIDS217.pdf,TRUE
221998Financial-diaries-and-retirement-edit,221998,South Africa Financial Diaries,south-africa-financial-diaries,https://bfaglobal.com/?page_id=221998,6,Financial-diaries-and-retirement-edit,https://bfaglobal.com/wp-content/uploads/2020/06/financial-diaries-and-retirement-edit.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/Financial-Diaries-and-retirement-EDIT.pdf,TRUE
223001Africa smefinancing mwv10,223001,"Meet Flex Finance, the solution to digitize Nigerian SMEs",meet-flex-finance-the-solution-to-digitize-nigerian-smes,https://bfaglobal.com/?p=223001,1,Africa smefinancing mwv10,https://www.lseg.com/sites/default/files/content/documents/africa_smefinancing_mwv10.pdf,https://www.lseg.com/sites/default/files/content/documents/Africa_SMEfinancing_MWv10.pdf,TRUE
223001Agwu%20101-114,223001,"Meet Flex Finance, the solution to digitize Nigerian SMEs",meet-flex-finance-the-solution-to-digitize-nigerian-smes,https://bfaglobal.com/?p=223001,2,Agwu%20101-114,http://www.ecsdev.org/images/v3n1/agwu%20101-114.pdf,http://www.ecsdev.org/images/V3N1/agwu%20101-114.pdf,TRUE
223001Handbook-investing-in-africas-sgbs,223001,"Meet Flex Finance, the solution to digitize Nigerian SMEs",meet-flex-finance-the-solution-to-digitize-nigerian-smes,https://bfaglobal.com/?p=223001,3,Handbook-investing-in-africas-sgbs,https://www.avca-africa.org/media/1264/handbook-investing-in-africas-sgbs.pdf,https://www.avca-africa.org/media/1264/handbook-investing-in-africas-sgbs.pdf,TRUE
223001Smieis.pdf,223001,"Meet Flex Finance, the solution to digitize Nigerian SMEs",meet-flex-finance-the-solution-to-digitize-nigerian-smes,https://bfaglobal.com/?p=223001,4,Smieis.pdf,https://www.cbn.gov.ng/out/publications/guidelines/dfd/2004/smieis.pdf,https://www.cbn.gov.ng/OUT/PUBLICATIONS/GUIDELINES/DFD/2004/SMIEIS.PDF,TRUE
2230361608180417nabard-repo-16 web p,223036,"Meet KarmaLife, bringing financial services to gig workers in India",meet-karmalife-bringing-financial-services-to-gig-workers-in-india,https://bfaglobal.com/?p=223036,1,1608180417nabard-repo-16 web p,https://www.nabard.org/auth/writereaddata/tender/1608180417nabard-repo-16_web_p.pdf,https://www.nabard.org/auth/writereaddata/tender/1608180417NABARD-Repo-16_Web_P.pdf,TRUE
223036Gig-economy-white-paper-may-2019,223036,"Meet KarmaLife, bringing financial services to gig workers in India",meet-karmalife-bringing-financial-services-to-gig-workers-in-india,https://bfaglobal.com/?p=223036,2,Gig-economy-white-paper-may-2019,https://newsroom.mastercard.com/wp-content/uploads/2019/05/gig-economy-white-paper-may-2019.pdf,https://newsroom.mastercard.com/wp-content/uploads/2019/05/Gig-Economy-White-Paper-May-2019.pdf,TRUE
223082December-malariafactsheet2,223082,"Meet WellaHealth, bringing tailored micro-insurance products to Nigerians",meet-wellahealth-bringing-tailored-micro-insurance-products-to-nigerians,https://bfaglobal.com/?p=223082,1,December-malariafactsheet2,https://photos.state.gov/libraries/nigeria/231771/public/december-malariafactsheet2.pdf,https://photos.state.gov/libraries/nigeria/231771/Public/December-MalariaFactSheet2.pdf,TRUE
223082Sustainability-state-health-insurance-nigeria,223082,"Meet WellaHealth, bringing tailored micro-insurance products to Nigerians",meet-wellahealth-bringing-tailored-micro-insurance-products-to-nigerians,https://bfaglobal.com/?p=223082,2,Sustainability-state-health-insurance-nigeria,https://www.pwc.com/ng/en/assets/pdf/sustainability-state-health-insurance-nigeria.pdf,https://www.pwc.com/ng/en/assets/pdf/sustainability-state-health-insurance-nigeria.pdf,TRUE
223082Nigeria pharma%20sector%20profile 032011 ebook 0,223082,"Meet WellaHealth, bringing tailored micro-insurance products to Nigerians",meet-wellahealth-bringing-tailored-micro-insurance-products-to-nigerians,https://bfaglobal.com/?p=223082,3,Nigeria pharma%20sector%20profile 032011 ebook 0,https://www.unido.org/sites/default/files/2011-04/nigeria_pharma%20sector%20profile_032011_ebook_0.pdf,https://www.unido.org/sites/default/files/2011-04/Nigeria_Pharma%20Sector%20Profile_032011_Ebook_0.pdf,TRUE
223082The-cost-implications-of-malaria-burden-on-house-hold-expenditureamong-socioeconomic-classes-in-bayelsa-state-nigeria-2329-891x-1000239,223082,"Meet WellaHealth, bringing tailored micro-insurance products to Nigerians",meet-wellahealth-bringing-tailored-micro-insurance-products-to-nigerians,https://bfaglobal.com/?p=223082,4,The-cost-implications-of-malaria-burden-on-house-hold-expenditureamong-socioeconomic-classes-in-bayelsa-state-nigeria-2329-891x-1000239,https://www.longdom.org/open-access/the-cost-implications-of-malaria-burden-on-house-hold-expenditureamong-socioeconomic-classes-in-bayelsa-state-nigeria-2329-891x-1000239.pdf,https://www.longdom.org/open-access/the-cost-implications-of-malaria-burden-on-house-hold-expenditureamong-socioeconomic-classes-in-bayelsa-state-nigeria-2329-891X-1000239.pdf,TRUE
223107R2a-aml-suptech-toolkit-21042020,223107,Toolkit assists government agencies to design AML/CFT SupTech roadmaps,toolkit-to-design-aml-cft-suptech-roadmaps,https://bfaglobal.com/?p=223107,1,R2a-aml-suptech-toolkit-21042020,https://bfaglobal.com/wp-content/uploads/2020/04/r2a-aml-suptech-toolkit-21042020.pdf,https://bfaglobal.com/wp-content/uploads/2020/04/R2A-AML-SupTech-Toolkit-21042020.pdf,TRUE
223132Insurance for the poor,223132,"Meet Mango Life, enabling Mexicans to easily purchase affordable life and health insurance",meet-mango-life-enabling-mexicans-to-easily-purchase-affordable-life-and-health-insurance,https://bfaglobal.com/?p=223132,1,Insurance for the poor,https://www.unicef.org/socialpolicy/files/insurance_for_the_poor.pdf,https://www.unicef.org/socialpolicy/files/Insurance_for_the_Poor.pdf,TRUE
223132Country-note-mexico-oecd-health-statistics-2015,223132,"Meet Mango Life, enabling Mexicans to easily purchase affordable life and health insurance",meet-mango-life-enabling-mexicans-to-easily-purchase-affordable-life-and-health-insurance,https://bfaglobal.com/?p=223132,2,Country-note-mexico-oecd-health-statistics-2015,https://www.oecd.org/els/health-systems/country-note-mexico-oecd-health-statistics-2015.pdf,https://www.oecd.org/els/health-systems/Country-Note-MEXICO-OECD-Health-Statistics-2015.pdf,TRUE
22313238120478,223132,"Meet Mango Life, enabling Mexicans to easily purchase affordable life and health insurance",meet-mango-life-enabling-mexicans-to-easily-purchase-affordable-life-and-health-insurance,https://bfaglobal.com/?p=223132,3,38120478,http://www.oecd.org/health/health-systems/38120478.pdf,http://www.oecd.org/health/health-systems/38120478.pdf,TRUE
223132Ey-mexico-insurance-report-2018,223132,"Meet Mango Life, enabling Mexicans to easily purchase affordable life and health insurance",meet-mango-life-enabling-mexicans-to-easily-purchase-affordable-life-and-health-insurance,https://bfaglobal.com/?p=223132,4,Ey-mexico-insurance-report-2018,https://www.ey.com/publication/vwluassets/ey-mexico-insurance-report-2018/$file/ey-mexico-insurance-report-2018.pdf,https://www.ey.com/Publication/vwLUAssets/EY-mexico-insurance-report-2018/$FILE/EY-mexico-insurance-report-2018.pdf,TRUE
223132Ey-mexico-insurance-report-2018,223132,"Meet Mango Life, enabling Mexicans to easily purchase affordable life and health insurance",meet-mango-life-enabling-mexicans-to-easily-purchase-affordable-life-and-health-insurance,https://bfaglobal.com/?p=223132,5,Ey-mexico-insurance-report-2018,https://www.ey.com/publication/vwluassets/ey-mexico-insurance-report-2018/$file/ey-mexico-insurance-report-2018.pdf,https://www.ey.com/Publication/vwLUAssets/EY-mexico-insurance-report-2018/$FILE/EY-mexico-insurance-report-2018.pdf,TRUE
223146Wcms 545803,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,1,Wcms 545803,https://www.ilo.org/wcmsp5/groups/public/---ed_emp/documents/publication/wcms_545803.pdf,https://www.ilo.org/wcmsp5/groups/public/---ed_emp/documents/publication/wcms_545803.pdf,TRUE
223146Wcms 545803,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,2,Wcms 545803,https://www.ilo.org/wcmsp5/groups/public/---ed_emp/documents/publication/wcms_545803.pdf,https://www.ilo.org/wcmsp5/groups/public/---ed_emp/documents/publication/wcms_545803.pdf,TRUE
223146Over-indebtedness-in-sadc,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,3,Over-indebtedness-in-sadc,http://www.finmark.org.za/wp-content/uploads/2017/04/over-indebtedness-in-sadc.pdf,http://www.finmark.org.za/wp-content/uploads/2017/04/over-indebtedness-in-sadc.pdf,TRUE
223146Iijeasvoliiiss1mashigo,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,4,Iijeasvoliiiss1mashigo,http://www.indigenousjournal.com/iijeasvoliiiss1mashigo.pdf,http://www.indigenousjournal.com/IIJEASVolIIIss1Mashigo.pdf,TRUE
223146Over-indebtedness-in-sadc,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,5,Over-indebtedness-in-sadc,http://www.finmark.org.za/wp-content/uploads/2017/04/over-indebtedness-in-sadc.pdf,http://www.finmark.org.za/wp-content/uploads/2017/04/over-indebtedness-in-sadc.pdf,TRUE
223146Pres finscope2014 fnl,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,6,Pres finscope2014 fnl,http://www.finmark.org.za/wp-content/uploads/2016/02/pres_finscope2014_fnl.pdf,http://www.finmark.org.za/wp-content/uploads/2016/02/Pres_Finscope2014_FNL.pdf,TRUE
223146Over-indebtedness-in-sadc,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,7,Over-indebtedness-in-sadc,http://www.finmark.org.za/wp-content/uploads/2017/04/over-indebtedness-in-sadc.pdf,http://www.finmark.org.za/wp-content/uploads/2017/04/over-indebtedness-in-sadc.pdf,TRUE
223146Pres finscope2014 fnl,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,8,Pres finscope2014 fnl,http://www.finmark.org.za/wp-content/uploads/2016/02/pres_finscope2014_fnl.pdf,http://www.finmark.org.za/wp-content/uploads/2016/02/Pres_Finscope2014_FNL.pdf,TRUE
223146P021122010,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,9,P021122010,http://www.statssa.gov.za/publications/p02112/p021122010.pdf,http://www.statssa.gov.za/publications/P02112/P021122010.pdf,TRUE
223146Evaluation+report+-+final+-+lite,223146,"Meet Paymenow, a financial wellness app helping South Africans escape debt cycles via access to liquidity",meet-paymenow-a-financial-wellness-app-helping-south-africans-escape-debt-cycles-via-access-to-liquidity,https://bfaglobal.com/?p=223146,10,Evaluation+report+-+final+-+lite,https://static1.squarespace.com/static/564afbe2e4b07f8c73636439/t/5d1074d1db9e920001d4b1d5/1561359661141/evaluation+report+-+final+-+lite.pdf,https://static1.squarespace.com/static/564afbe2e4b07f8c73636439/t/5d1074d1db9e920001d4b1d5/1561359661141/Evaluation+Report+-+Final+-+Lite.pdf,TRUE
